,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,Continent
5206,IMN,Isle of Man,2020-04-18,289,5,4,0,3398.72,58.801,47.041000000000004,0.0,4.0
5207,IMN,Isle of Man,2020-04-19,297,8,6,2,3492.803,94.08200000000001,70.562,23.521,4.0
5208,IMN,Isle of Man,2020-04-20,298,1,6,0,3504.563,11.76,70.562,0.0,4.0
5320,IRL,Ireland,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5321,IRL,Ireland,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5322,IRL,Ireland,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5323,IRL,Ireland,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5324,IRL,Ireland,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5325,IRL,Ireland,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5326,IRL,Ireland,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5327,IRL,Ireland,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5328,IRL,Ireland,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5329,IRL,Ireland,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5330,IRL,Ireland,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5331,IRL,Ireland,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5332,IRL,Ireland,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5333,IRL,Ireland,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5334,IRL,Ireland,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5335,IRL,Ireland,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5336,IRL,Ireland,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5337,IRL,Ireland,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5338,IRL,Ireland,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5339,IRL,Ireland,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5340,IRL,Ireland,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5341,IRL,Ireland,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5342,IRL,Ireland,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5343,IRL,Ireland,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5344,IRL,Ireland,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5345,IRL,Ireland,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5346,IRL,Ireland,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5347,IRL,Ireland,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5348,IRL,Ireland,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5349,IRL,Ireland,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5350,IRL,Ireland,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5351,IRL,Ireland,2020-01-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5352,IRL,Ireland,2020-02-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5353,IRL,Ireland,2020-02-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5354,IRL,Ireland,2020-02-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5355,IRL,Ireland,2020-02-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5356,IRL,Ireland,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5357,IRL,Ireland,2020-02-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5358,IRL,Ireland,2020-02-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5359,IRL,Ireland,2020-02-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5360,IRL,Ireland,2020-02-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5361,IRL,Ireland,2020-02-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5362,IRL,Ireland,2020-02-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5363,IRL,Ireland,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5364,IRL,Ireland,2020-02-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5365,IRL,Ireland,2020-02-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5366,IRL,Ireland,2020-02-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5367,IRL,Ireland,2020-02-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5368,IRL,Ireland,2020-02-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5369,IRL,Ireland,2020-02-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5370,IRL,Ireland,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5371,IRL,Ireland,2020-02-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5372,IRL,Ireland,2020-02-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5373,IRL,Ireland,2020-02-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5374,IRL,Ireland,2020-02-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5375,IRL,Ireland,2020-02-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5376,IRL,Ireland,2020-02-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5377,IRL,Ireland,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5378,IRL,Ireland,2020-02-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5379,IRL,Ireland,2020-02-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5380,IRL,Ireland,2020-02-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5381,IRL,Ireland,2020-03-01,1,1,0,0,0.203,0.203,0.0,0.0,4.0
5382,IRL,Ireland,2020-03-02,1,0,0,0,0.203,0.0,0.0,0.0,4.0
5383,IRL,Ireland,2020-03-04,2,1,0,0,0.405,0.203,0.0,0.0,4.0
5384,IRL,Ireland,2020-03-05,6,4,0,0,1.215,0.81,0.0,0.0,4.0
5385,IRL,Ireland,2020-03-06,13,7,0,0,2.633,1.4180000000000001,0.0,0.0,4.0
5386,IRL,Ireland,2020-03-07,18,5,0,0,3.645,1.013,0.0,0.0,4.0
5387,IRL,Ireland,2020-03-08,19,1,0,0,3.8480000000000003,0.203,0.0,0.0,4.0
5388,IRL,Ireland,2020-03-09,21,2,0,0,4.253,0.405,0.0,0.0,4.0
5389,IRL,Ireland,2020-03-11,35,14,0,0,7.087999999999999,2.835,0.0,0.0,4.0
5390,IRL,Ireland,2020-03-12,43,8,1,1,8.708,1.62,0.203,0.203,4.0
5391,IRL,Ireland,2020-03-13,70,27,1,0,14.175999999999998,5.468,0.203,0.0,4.0
5392,IRL,Ireland,2020-03-14,91,21,1,0,18.429000000000002,4.253,0.203,0.0,4.0
5393,IRL,Ireland,2020-03-15,129,38,2,1,26.125,7.696000000000001,0.405,0.203,4.0
5394,IRL,Ireland,2020-03-16,169,40,2,0,34.226,8.101,0.405,0.0,4.0
5395,IRL,Ireland,2020-03-17,223,54,2,0,45.162,10.936,0.405,0.0,4.0
5396,IRL,Ireland,2020-03-18,292,69,2,0,59.136,13.974,0.405,0.0,4.0
5397,IRL,Ireland,2020-03-19,366,74,2,0,74.122,14.985999999999999,0.405,0.0,4.0
5398,IRL,Ireland,2020-03-20,557,191,3,1,112.803,38.681,0.608,0.203,4.0
5399,IRL,Ireland,2020-03-21,683,126,3,0,138.321,25.517,0.608,0.0,4.0
5400,IRL,Ireland,2020-03-22,785,102,3,0,158.97799999999998,20.656999999999996,0.608,0.0,4.0
5401,IRL,Ireland,2020-03-23,906,121,4,1,183.483,24.505,0.81,0.203,4.0
5402,IRL,Ireland,2020-03-24,1125,219,6,2,227.834,44.352,1.215,0.405,4.0
5403,IRL,Ireland,2020-03-25,1329,204,7,1,269.14799999999997,41.31399999999999,1.4180000000000001,0.203,4.0
5404,IRL,Ireland,2020-03-26,1564,235,9,2,316.741,47.592,1.8230000000000002,0.405,4.0
5405,IRL,Ireland,2020-03-27,1819,255,19,10,368.38300000000004,51.641999999999996,3.8480000000000003,2.025,4.0
5406,IRL,Ireland,2020-03-28,2121,302,22,3,429.54400000000004,61.161,4.455,0.608,4.0
5407,IRL,Ireland,2020-03-29,2415,294,36,14,489.085,59.541000000000004,7.291,2.835,4.0
5408,IRL,Ireland,2020-03-30,2615,200,46,10,529.589,40.504,9.316,2.025,4.0
5409,IRL,Ireland,2020-03-31,2910,295,54,8,589.332,59.743,10.936,1.62,4.0
5410,IRL,Ireland,2020-04-01,3235,325,71,17,655.151,65.819,14.379000000000001,3.443,4.0
5411,IRL,Ireland,2020-04-02,3447,212,85,14,698.085,42.934,17.214000000000002,2.835,4.0
5412,IRL,Ireland,2020-04-03,3849,402,98,13,779.498,81.413,19.847,2.633,4.0
5413,IRL,Ireland,2020-04-04,4273,424,120,22,865.3660000000001,85.868,24.302,4.455,4.0
5414,IRL,Ireland,2020-04-05,4604,331,137,17,932.4,67.03399999999999,27.745,3.443,4.0
5415,IRL,Ireland,2020-04-06,5111,507,158,21,1035.077,102.677,31.998,4.253,4.0
5416,IRL,Ireland,2020-04-07,5364,253,174,16,1086.315,51.236999999999995,35.238,3.24,4.0
5417,IRL,Ireland,2020-04-08,5709,345,210,36,1156.184,69.869,42.528999999999996,7.291,4.0
5418,IRL,Ireland,2020-04-09,6224,515,235,25,1260.481,104.29799999999999,47.592,5.063,4.0
5419,IRL,Ireland,2020-04-10,7393,1169,263,28,1497.227,236.745,53.263000000000005,5.671,4.0
5420,IRL,Ireland,2020-04-11,8089,696,287,24,1638.18,140.954,58.123000000000005,4.86,4.0
5421,IRL,Ireland,2020-04-12,8928,839,320,33,1808.094,169.91400000000002,64.806,6.683,4.0
5422,IRL,Ireland,2020-04-13,9655,727,334,14,1955.326,147.232,67.642,2.835,4.0
5423,IRL,Ireland,2020-04-14,10647,992,365,31,2156.225,200.899,73.92,6.278,4.0
5424,IRL,Ireland,2020-04-15,11479,832,406,41,2324.721,168.49599999999998,82.223,8.302999999999999,4.0
5425,IRL,Ireland,2020-04-16,12547,1068,444,38,2541.012,216.291,89.919,7.696000000000001,4.0
5426,IRL,Ireland,2020-04-17,13271,724,486,42,2687.636,146.624,98.42399999999999,8.506,4.0
5427,IRL,Ireland,2020-04-18,13980,709,530,44,2831.223,143.586,107.335,8.911,4.0
5428,IRL,Ireland,2020-04-19,14758,778,571,41,2988.783,157.56,115.639,8.302999999999999,4.0
5429,IRL,Ireland,2020-04-20,15251,493,610,39,3088.625,99.84200000000001,123.537,7.898,4.0
5652,ISL,Iceland,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5653,ISL,Iceland,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5654,ISL,Iceland,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5655,ISL,Iceland,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5656,ISL,Iceland,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5657,ISL,Iceland,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5658,ISL,Iceland,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5659,ISL,Iceland,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5660,ISL,Iceland,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5661,ISL,Iceland,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5662,ISL,Iceland,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5663,ISL,Iceland,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5664,ISL,Iceland,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5665,ISL,Iceland,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5666,ISL,Iceland,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5667,ISL,Iceland,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5668,ISL,Iceland,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5669,ISL,Iceland,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5670,ISL,Iceland,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5671,ISL,Iceland,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5672,ISL,Iceland,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5673,ISL,Iceland,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5674,ISL,Iceland,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5675,ISL,Iceland,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5676,ISL,Iceland,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5677,ISL,Iceland,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5678,ISL,Iceland,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5679,ISL,Iceland,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5680,ISL,Iceland,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5681,ISL,Iceland,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5682,ISL,Iceland,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5683,ISL,Iceland,2020-01-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5684,ISL,Iceland,2020-02-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5685,ISL,Iceland,2020-02-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5686,ISL,Iceland,2020-02-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5687,ISL,Iceland,2020-02-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5688,ISL,Iceland,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5689,ISL,Iceland,2020-02-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5690,ISL,Iceland,2020-02-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5691,ISL,Iceland,2020-02-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5692,ISL,Iceland,2020-02-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5693,ISL,Iceland,2020-02-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5694,ISL,Iceland,2020-02-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5695,ISL,Iceland,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5696,ISL,Iceland,2020-02-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5697,ISL,Iceland,2020-02-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5698,ISL,Iceland,2020-02-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5699,ISL,Iceland,2020-02-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5700,ISL,Iceland,2020-02-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5701,ISL,Iceland,2020-02-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5702,ISL,Iceland,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5703,ISL,Iceland,2020-02-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5704,ISL,Iceland,2020-02-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5705,ISL,Iceland,2020-02-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5706,ISL,Iceland,2020-02-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5707,ISL,Iceland,2020-02-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5708,ISL,Iceland,2020-02-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5709,ISL,Iceland,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5710,ISL,Iceland,2020-02-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5711,ISL,Iceland,2020-02-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5712,ISL,Iceland,2020-02-29,1,1,0,0,2.93,2.93,0.0,0.0,4.0
5713,ISL,Iceland,2020-03-01,1,0,0,0,2.93,0.0,0.0,0.0,4.0
5714,ISL,Iceland,2020-03-02,3,2,0,0,8.791,5.861000000000001,0.0,0.0,4.0
5715,ISL,Iceland,2020-03-03,6,3,0,0,17.582,8.791,0.0,0.0,4.0
5716,ISL,Iceland,2020-03-04,16,10,0,0,46.886,29.304000000000002,0.0,0.0,4.0
5717,ISL,Iceland,2020-03-05,26,10,0,0,76.19,29.304000000000002,0.0,0.0,4.0
5718,ISL,Iceland,2020-03-06,35,9,0,0,102.564,26.374000000000002,0.0,0.0,4.0
5719,ISL,Iceland,2020-03-07,43,8,0,0,126.007,23.443,0.0,0.0,4.0
5720,ISL,Iceland,2020-03-08,53,10,0,0,155.311,29.304000000000002,0.0,0.0,4.0
5721,ISL,Iceland,2020-03-09,55,2,0,0,161.172,5.861000000000001,0.0,0.0,4.0
5722,ISL,Iceland,2020-03-10,65,10,0,0,190.476,29.304000000000002,0.0,0.0,4.0
5723,ISL,Iceland,2020-03-11,70,5,0,0,205.128,14.652000000000001,0.0,0.0,4.0
5724,ISL,Iceland,2020-03-12,85,15,0,0,249.084,43.956,0.0,0.0,4.0
5725,ISL,Iceland,2020-03-13,117,32,0,0,342.85699999999997,93.773,0.0,0.0,4.0
5726,ISL,Iceland,2020-03-14,117,0,0,0,342.85699999999997,0.0,0.0,0.0,4.0
5727,ISL,Iceland,2020-03-15,138,21,0,0,404.39599999999996,61.538000000000004,0.0,0.0,4.0
5728,ISL,Iceland,2020-03-16,178,40,0,0,521.612,117.21600000000001,0.0,0.0,4.0
5729,ISL,Iceland,2020-03-17,199,21,0,0,583.15,61.538000000000004,0.0,0.0,4.0
5730,ISL,Iceland,2020-03-18,247,48,0,0,723.81,140.659,0.0,0.0,4.0
5731,ISL,Iceland,2020-03-19,250,3,0,0,732.6010000000001,8.791,0.0,0.0,4.0
5732,ISL,Iceland,2020-03-20,330,80,1,1,967.033,234.43200000000002,2.93,2.93,4.0
5733,ISL,Iceland,2020-03-21,409,79,1,0,1198.535,231.502,2.93,0.0,4.0
5734,ISL,Iceland,2020-03-22,473,64,1,0,1386.0810000000001,187.546,2.93,0.0,4.0
5735,ISL,Iceland,2020-03-23,568,95,1,0,1664.469,278.388,2.93,0.0,4.0
5736,ISL,Iceland,2020-03-24,588,20,2,1,1723.0770000000002,58.608000000000004,5.861000000000001,2.93,4.0
5737,ISL,Iceland,2020-03-25,648,60,2,0,1898.901,175.824,5.861000000000001,0.0,4.0
5738,ISL,Iceland,2020-03-26,737,89,2,0,2159.7070000000003,260.806,5.861000000000001,0.0,4.0
5739,ISL,Iceland,2020-03-27,802,65,2,0,2350.183,190.476,5.861000000000001,0.0,4.0
5740,ISL,Iceland,2020-03-28,890,88,2,0,2608.0589999999997,257.875,5.861000000000001,0.0,4.0
5741,ISL,Iceland,2020-03-29,963,73,2,0,2821.978,213.919,5.861000000000001,0.0,4.0
5742,ISL,Iceland,2020-03-30,1020,57,2,0,2989.011,167.033,5.861000000000001,0.0,4.0
5743,ISL,Iceland,2020-03-31,1086,66,2,0,3182.4179999999997,193.407,5.861000000000001,0.0,4.0
5744,ISL,Iceland,2020-04-01,1135,49,2,0,3326.007,143.59,5.861000000000001,0.0,4.0
5745,ISL,Iceland,2020-04-02,1220,85,2,0,3575.092,249.084,5.861000000000001,0.0,4.0
5746,ISL,Iceland,2020-04-03,1319,99,4,2,3865.2009999999996,290.11,11.722000000000001,5.861000000000001,4.0
5747,ISL,Iceland,2020-04-04,1364,45,4,0,3997.07,131.868,11.722000000000001,0.0,4.0
5748,ISL,Iceland,2020-04-05,1417,53,4,0,4152.380999999999,155.311,11.722000000000001,0.0,4.0
5749,ISL,Iceland,2020-04-06,1486,69,4,0,4354.579000000001,202.19799999999998,11.722000000000001,0.0,4.0
5750,ISL,Iceland,2020-04-07,1562,76,6,2,4577.289000000001,222.71099999999998,17.582,5.861000000000001,4.0
5751,ISL,Iceland,2020-04-08,1586,24,6,0,4647.619000000001,70.33,17.582,0.0,4.0
5752,ISL,Iceland,2020-04-09,1616,30,6,0,4735.531,87.912,17.582,0.0,4.0
5753,ISL,Iceland,2020-04-10,1648,32,6,0,4829.304,93.773,17.582,0.0,4.0
5754,ISL,Iceland,2020-04-11,1675,27,7,1,4908.425,79.12100000000001,20.513,2.93,4.0
5755,ISL,Iceland,2020-04-12,1689,14,8,1,4949.451,41.026,23.443,2.93,4.0
5756,ISL,Iceland,2020-04-13,1701,12,8,0,4984.615,35.165,23.443,0.0,4.0
5757,ISL,Iceland,2020-04-14,1711,10,8,0,5013.919,29.304000000000002,23.443,0.0,4.0
5758,ISL,Iceland,2020-04-15,1720,9,8,0,5040.293,26.374000000000002,23.443,0.0,4.0
5759,ISL,Iceland,2020-04-16,1727,7,8,0,5060.806,20.513,23.443,0.0,4.0
5760,ISL,Iceland,2020-04-17,1739,12,8,0,5095.971,35.165,23.443,0.0,4.0
5761,ISL,Iceland,2020-04-18,1754,15,8,0,5139.927,43.956,23.443,0.0,4.0
5762,ISL,Iceland,2020-04-19,1760,6,9,1,5157.509,17.582,26.374000000000002,2.93,4.0
5763,ISL,Iceland,2020-04-20,1771,11,9,0,5189.744000000001,32.234,26.374000000000002,0.0,4.0
5876,ITA,Italy,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5877,ITA,Italy,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5878,ITA,Italy,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5879,ITA,Italy,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5880,ITA,Italy,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5881,ITA,Italy,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5882,ITA,Italy,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5883,ITA,Italy,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5884,ITA,Italy,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5885,ITA,Italy,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5886,ITA,Italy,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5887,ITA,Italy,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5888,ITA,Italy,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5889,ITA,Italy,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5890,ITA,Italy,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5891,ITA,Italy,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5892,ITA,Italy,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5893,ITA,Italy,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5894,ITA,Italy,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5895,ITA,Italy,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5896,ITA,Italy,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5897,ITA,Italy,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5898,ITA,Italy,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5899,ITA,Italy,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5900,ITA,Italy,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5901,ITA,Italy,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5902,ITA,Italy,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5903,ITA,Italy,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5904,ITA,Italy,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5905,ITA,Italy,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5906,ITA,Italy,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5907,ITA,Italy,2020-01-31,3,3,0,0,0.05,0.05,0.0,0.0,4.0
5908,ITA,Italy,2020-02-01,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5909,ITA,Italy,2020-02-02,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5910,ITA,Italy,2020-02-03,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5911,ITA,Italy,2020-02-04,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5912,ITA,Italy,2020-02-05,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5913,ITA,Italy,2020-02-06,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5914,ITA,Italy,2020-02-07,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5915,ITA,Italy,2020-02-08,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5916,ITA,Italy,2020-02-09,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5917,ITA,Italy,2020-02-10,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5918,ITA,Italy,2020-02-11,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5919,ITA,Italy,2020-02-12,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5920,ITA,Italy,2020-02-13,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5921,ITA,Italy,2020-02-14,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5922,ITA,Italy,2020-02-15,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5923,ITA,Italy,2020-02-16,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5924,ITA,Italy,2020-02-17,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5925,ITA,Italy,2020-02-18,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5926,ITA,Italy,2020-02-19,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5927,ITA,Italy,2020-02-20,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5928,ITA,Italy,2020-02-21,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5929,ITA,Italy,2020-02-22,17,14,0,0,0.281,0.23199999999999998,0.0,0.0,4.0
5930,ITA,Italy,2020-02-23,79,62,2,2,1.307,1.025,0.033,0.033,4.0
5931,ITA,Italy,2020-02-24,132,53,2,0,2.1830000000000003,0.877,0.033,0.0,4.0
5932,ITA,Italy,2020-02-25,229,97,6,4,3.7880000000000003,1.604,0.099,0.066,4.0
5933,ITA,Italy,2020-02-26,322,93,11,5,5.3260000000000005,1.538,0.182,0.083,4.0
5934,ITA,Italy,2020-02-27,400,78,12,1,6.6160000000000005,1.29,0.198,0.017,4.0
5935,ITA,Italy,2020-02-28,650,250,17,5,10.751,4.135,0.281,0.083,4.0
5936,ITA,Italy,2020-02-29,888,238,21,4,14.687000000000001,3.9360000000000004,0.34700000000000003,0.066,4.0
5937,ITA,Italy,2020-03-01,1128,240,29,8,18.656,3.969,0.48,0.132,4.0
